pointcall_outdate,different date if any,captain_name,different capt if any,ship_name,different ship_name if any,ship_homeport,different homeport if any,observations,geniève (pintes de Paris),eau-de-vie (pintes de Paris),Taffia (pintes de Paris),tabac en feuilles (livres poids),thé (livres poids),corinthes (livres poids),vin rouge (pintes),vin fin (pintes),vin (barriques),vin (pots),liqueurs (pintes),tabac en poudre (livre poids),tabac fabriqué (livres poids),tabac en côtes (livres poids),drogues (livres poids),rhubarbre (livres poids),amidon (livres poids),café (livres poids),sucre brut (livres poids),sucre rafiné (livres),sucre en pain (livres poids),mousseline (livres poids),mousseline (livres tounois),mousseline des Indes (livres tournois),mousselines et mouchoirs (livres tournois),mouchoirs de mousseline (livres poids),mouchoirs de mousselin (valeur en £-stg),mouchoirs de soie (livres poids),mouchoirs de soie (livres tournois),perses (livres poids),nankins (livres poids),nankins (pièces),mouchoirs de Bandannoes (livres poids),Bandanoes (livres poids),bandanoes (valeur livres tournois),Bandanoes (pièces),Dimity (?) (livres poids),crêpes (livres poids),Soie des Indes (livres poids),soie et mousseline (livres tournois),marchandises des Indes (livres tournois),soieries (livres tournois),Jalap (livres poids),Taffetas (livres poids),Cambray (en livres tournois),Cambray (en £ stg),cambray (livres poids),Gauzes (livres poids),mercerie fine (livres poids),sené (livres poids),nacres de perle (livres tournois),pots de vess (en bouteiilles) /  potjevleesch???,porcelaine (livres tournois),voiture,Chocolat (livres poids),cartes à jouer (en livres poids),poudre à poudrer (livres poids),ship_id,ship_tonnage,pointcall_name,homeport_uhgs_id,ship_flag_standardized_fr,source_doc_id,homeport_lat,homeport_long,homeport_standardized_fr,mois,outdate,homeport_geom4326,homeport_comte,homeport_substate_1789_fr,homeport_state_1789_fr,pointcall_uhgs_id,pointcall_toponyme_fr,pointcall_toponyme_en,pointcall_lat,pointcall_long,pointcall_substate_1789_fr,pointcall_state_1789_fr,pointcall_partner_balance_1789,pointcall_partner_balance_supp_1789,pointcall_geom4326,shipment_price
1787=09=18,,"Richmont, William",,Rossignol,,Burnham,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001145N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111374,"51,616,667","833,333",Burnham,9,1787-09-18,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4938
1787=09=12,,"Richmond, Samuel",,Neptune,,Burnham,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000603N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111323,"51,616,667","833,333",Burnham,9,1787-09-12,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4938
1787=09=12,,"Dyer, John",,Pinck,,Burnham,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001121N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111322,"51,616,667","833,333",Burnham,9,1787-09-12,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4938
1787=09=10,,"Robinson, William",,Rose,,Burnham,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001614N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111304,"51,616,667","833,333",Burnham,9,1787-09-10,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4938
1787=09=04,,"Richmond, Samuel",,Neptune,,Burnham,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000603N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111254,"51,616,667","833,333",Burnham,9,1787-09-04,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4938
1787=09=04,,"Dyer, Jean",,illet,,Burnham,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001121N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111253,"51,616,667","833,333",Burnham,9,1787-09-04,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4938
1787=08=20,,"Richmond, William",,[Missing],Rossignol,Burnham,Airing,,300,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001145N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111171,"51,616,667","833,333",Burnham,8,1787-08-20,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3050
1787=08=02,,"Richmont, William",,Rossignol,,Burnham,,,1 600,,,2 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001145N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111052,"51,616,667","833,333",Burnham,8,1787-08-02,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3817
1787=08=01,,"Dyer, Jean",,Pinck,Oeillet,Burnham,,,2 400,760,,1 500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001121N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111047,"51,616,667","833,333",Burnham,8,1787-08-01,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4263
1787=07=30,1787=07=29,"Robinson, William",,Rose,,Burnham,,,1 600,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001614N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111038,"51,616,667","833,333",Burnham,7,1787-07-30,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3578
1787=07=27,,"Richmont, Samuel",,Neptune,,Burnham,,,800,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000603N,12,Lisbonne [mais: Angleterre],A0390524,britannique,111014,"51,616,667","833,333",Burnham,7,1787-07-27,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3342
1787=07=17,,"Richmont, Guillaume",,Rossignol,,Burnham,,,3 260,240,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001145N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110949,"51,616,667","833,333",Burnham,7,1787-07-17,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4499
1787=07=02,,"Richmont, Samuel",,Neptune,,Burnham,,,1 660,400,160,2 000,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000603N,12,Bergen [mais: Angleterre],A0390524,britannique,110864,"51,616,667","833,333",Burnham,7,1787-07-02,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3913
1787=06=20,,"Blyth, John",,Speedwell,,Burnham,,,8 120,220,,2 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000116N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110801,"51,616,667","833,333",Burnham,6,1787-06-20,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),7619
1787=06=11,,"Richmont, Samuel",,Neptune,,Burnham,,,2 520,200,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000603N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110754,"51,616,667","833,333",Burnham,6,1787-06-11,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4219
1787=06=08,,"Richmont, William",,Rossignol,,Burnham,,,3 160,160,240,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001145N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110736,"51,616,667","833,333",Burnham,6,1787-06-08,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4055
1787=06=08,,"Dyer, Jean",,Pinck,Oeillet,Burnham,,,800,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001121N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110727,"51,616,667","833,333",Burnham,6,1787-06-08,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2615
1787=05=23,,"Richmont, William",,Nightingale,Rossignol,Burnham,,,3 640,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001145N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110648,"51,616,667","833,333",Burnham,5,1787-05-23,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4315
1787=05=23,,"Dyer, Jean",,Pink,Pinck,Burnham,,,1 020,540,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001121N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110641,"51,616,667","833,333",Burnham,5,1787-05-23,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2899
1787=05=15,,"Richmont, William",,Nightingale,Rossignol,Burnham,,,3 700,120,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001145N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110577,"51,616,667","833,333",Burnham,5,1787-05-15,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4204
1787=05=05,,"Dyer, Jean",,Pinck,,Burnham,,,2 560,240,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001121N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110522,"51,616,667","833,333",Burnham,5,1787-05-05,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3649
1787=04=23,,"Corby, Ambroise",,Rambler,,Burnham,,,2 540,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000453N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110478,"51,616,667","833,333",Burnham,4,1787-04-23,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3630
1787=04=13,,"Dyer, John",,illet,,Burnham,,,2 800,1 040,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001121N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110406,"51,616,667","833,333",Burnham,4,1787-04-13,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4303
1787=04=02,1787=04=01,"Richmond, Jean","Richmont, Jaques",Rambler,,Burnham,,,2 540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000453N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110309,"51,616,667","833,333",Burnham,4,1787-04-02,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4149
1787=03=23,,"Wyseman, Jacques","Wyseman, James",Aimable Anne,,Burnham,,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001284N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110240,"51,616,667","833,333",Burnham,3,1787-03-23,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2969
1787=03=12,,"Richmond, James",,Rambler,,Burnham,,,1 960,360,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000453N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110134,"51,616,667","833,333",Burnham,3,1787-03-12,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3311
1787=03=09,,"Dyer, John",,illet,,Burnham,,,2 060,1 320,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001121N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110113,"51,616,667","833,333",Burnham,3,1787-03-09,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3972
1787=03=09,,"Richmond, Samuel",,Neptune,,Burnham,,,1 680,1 240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000603N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110109,"51,616,667","833,333",Burnham,3,1787-03-09,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3701
1787=03=08,,"Wiseman, Eliah","Wiseman, Lidge",Amitié,,Burnham,,,2 140,1 660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000798N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110106,"51,616,667","833,333",Burnham,3,1787-03-08,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4220
1787=03=03,1787=03=05,"Wiseman, James",,Aimable Anne,,Burnham,,,2 400,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001284N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110083,"51,616,667","833,333",Burnham,3,1787-03-03,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3654
1787=02=26,,"Dyer, James","Dyer, Jacques",Pigeon,,Burnham,,,1 640,1 240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001123N,12,Lisbonne [mais: Angleterre],A0390524,britannique,110050,"51,616,667","833,333",Burnham,2,1787-02-26,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3677
1787=02=24,,"Richmond, Samuel",,Neptune,,Burnham,,,500,2 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000603N,12,Bergen [mais: Angleterre],A0390524,britannique,110045,"51,616,667","833,333",Burnham,2,1787-02-24,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3453
1787=02=14,,"Richemont, William","Richmont, William",Rossignol,,Burnham,,,3 000,1 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001145N,12,Bergen [mais: Angleterre],A0390524,britannique,109975,"51,616,667","833,333",Burnham,2,1787-02-14,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4338
1787=02=14,,"Richmond, Samuel","Richmont, Samuel (spelling?)",Neptune,,Burnham,,,1 000,2 000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000603N,12,Lisbonne [mais: Angleterre],A0390524,britannique,109972,"51,616,667","833,333",Burnham,2,1787-02-14,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3748
1787=02=08,,"Richmond, William","Richmont, William (spelling?)",Mohlingale,Neptune,Burnham,,,1 380,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001145N,12,Lisbonne [mais: Angleterre],A0390524,britannique,109941,"51,616,667","833,333",Burnham,2,1787-02-08,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3028
1787=02=07,,"Stone, Thomas",,Cleverly,,Burnham,,,2 012,400,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001120N,12,Lisbonne [mais: Angleterre],A0390524,britannique,109932,"51,616,667","833,333",Burnham,2,1787-02-07,POINT (0.833333 51.616667),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3507
1787=10=22,,"Stiler, Robert",,Anne,,Harwich,,NOT in the Manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002071N,12,Bergen [mais: Angleterre],A0386567,britannique,111587,"51,95","1,3",Harwich,10,1787-10-22,POINT (1.3 51.95),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3507
1787=03=14,,"Harvie, William",,Jackie,,Glascow [Glasgow],,NOT in the Manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0003095N,75,Cowes,A0397114,britannique,110161,"55,833,333","-4,25",Glasgow,3,1787-03-14,POINT (-4.25 55.833333),Ecosse,Ecosse,Grande-Bretagne,A0401605,Cowes,Cowes,"50,766,667","-1,3",Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-1.3 50.766667),3507
1787=09=20,,"Petrie, John",,Hallifac,,Harwich,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002256N,12,Bergen [mais: Angleterre],A0386567,britannique,111395,"51,95","1,3",Harwich,9,1787-09-20,POINT (1.3 51.95),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3507
1787=09=12,,"Williamson, John",,Robert et Sally,,Harwich,,NO MANUSCRIPT FOR THIS MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001114N,12,Lisbonne [mais: Angleterre],A0386567,britannique,111321,"51,95","1,3",Harwich,9,1787-09-12,POINT (1.3 51.95),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3507
1787=08=24,,"Cabben, John",,Anne,,Harrich [Harwich],Hastings,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002071N,12,Lisbonne [mais: Angleterre],A0386567,britannique,111191,"51,95","1,3",Harwich,8,1787-08-24,POINT (1.3 51.95),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2390
1787=08=23,,"Williamson, John","Williams, John",Robert et Sally,,Harwich,,,240,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001114N,12,Lisbonne [mais: Angleterre],A0386567,britannique,111188,"51,95","1,3",Harwich,8,1787-08-23,POINT (1.3 51.95),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),2331
1787=08=21,,"Burfield, Henry",,Mouche,,Hearing [Harwich],Airing,,1 820,1 100,500,2 500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002188N,12,Lisbonne [mais: Angleterre],A0386567,britannique,111179,"51,95","1,3",Harwich,8,1787-08-21,POINT (1.3 51.95),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),4801
1787=08=09,,"Foster, James",,Providence,,Harwich,,,40,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000619N,12,Bergen [mais: Angleterre],A0386567,britannique,111091,"51,95","1,3",Harwich,8,1787-08-09,POINT (1.3 51.95),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3266
1787=08=02,,"Pain, John",,Bonne Volonté des Amis,,Harwich,,,80,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000469N,12,Lisbonne [mais: Angleterre],A0386567,britannique,111057,"51,95","1,3",Harwich,8,1787-08-02,POINT (1.3 51.95),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3148
1787=08=02,,"Carrington, Richard",,Sarra,,Harwich,,,60,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001161N,12,Bergen [mais: Angleterre],A0386567,britannique,111055,"51,95","1,3",Harwich,8,1787-08-02,POINT (1.3 51.95),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3125
1787=07=19,,"Pain, John",,Bonne Volonté des Amis,,Harwich,,,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000469N,12,Lisbonne [mais: Angleterre],A0386567,britannique,110963,"51,95","1,3",Harwich,7,1787-07-19,POINT (1.3 51.95),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3148
1787=07=04,,"Benrch, Basy","Bearch, Beazy",Amitié,,Harwich,,,200,420,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001159N,12,Bergen [mais: Angleterre],A0386567,britannique,110879,"51,95","1,3",Harwich,7,1787-07-04,POINT (1.3 51.95),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3502
1787=06=19,,"Steed, Magner",,Poule,,Harwich,,NOT in the Manuscript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000049N,12,Lisbonne [mais: Angleterre],A0386567,britannique,110797,"51,95","1,3",Harwich,6,1787-06-19,POINT (1.3 51.95),Essex,Angleterre,Grande-Bretagne,A0394917,Angleterre (destination simulée pour),England (fake destination for),53,-2,Angleterre,Grande-Bretagne,Angleterre,Etranger,POINT (-2 53),3502
